Period;Product Category;Measures;value
juin-20;Street;Marginal Profit Mult Executed Sales;0
juin-20;Street;Marginal Profits;0
juin-20;Street;Sales;0
juin-20;Street;Executed Sales;0
juin-20;Street;Inventories;0
juin-20;Street;Allocations;0
juin-20;Street;Statistical Base Forecast;0
juin-20;Street;Sales Adjustment;0
juin-20;Street;Product Management Adjustment;0
juin-20;Street;Achievement%_Actual;0
juin-20;Street;Achievement%_Forecast;0
juin-20;Street;Production;0
juin-20;Street;Marginal Profits.;0
juin-20;Street;Max Trust 95%;0
juin-20;Street;Min Trust 95%;0
juin-20;Street;Ecart type WML;0
juin-20;Cruiser;store_sales;0
juin-20;Cruiser;store_command;0
juin-20;Cruiser;store_stocks;0
juin-20;Cruiser;Labor Costs;0
juin-20;Cruiser;Actuals;0
juin-20;Cruiser;Sellers_Forecast;0
juin-20;Cruiser;Sales Forecast;0
juin-20;Cruiser;Forecast Arma;0
juin-20;Cruiser;Demand Forecast.;0
juin-20;Cruiser;Target;0
juin-20;Cruiser;Last Years Actuals;0
juin-20;Cruiser;Unit Price;0
juin-20;Cruiser;Unit Cost;0
juin-20;Cruiser;Revenue;0
juin-20;Cruiser;Cost of Sales;0
juin-20;Cruiser;Gross Margin;0
juin-20;Cruiser;Production Cost Mult;0
juin-20;Cruiser;Deviation;0
juin-20;Cruiser;Marginal Profit Mult Executed Sales;0
juin-20;Cruiser;Marginal Profits;0
juin-20;Cruiser;Sales;0
juin-20;Cruiser;Executed Sales;0
juin-20;Cruiser;Inventories;0
juin-20;Cruiser;Allocations;0
juin-20;Cruiser;Statistical Base Forecast;0
juin-20;Cruiser;Sales Adjustment;0
juin-20;Cruiser;Product Management Adjustment;0
juin-20;Cruiser;Achievement%_Actual;0
juin-20;Cruiser;Achievement%_Forecast;0
juin-20;Cruiser;Production;0
juin-20;Cruiser;Marginal Profits.;0
juin-20;Cruiser;Max Trust 95%;0
juin-20;Cruiser;Min Trust 95%;0
juin-20;Cruiser;Ecart type WML;0
juin-20;Touring;store_sales;0
juin-20;Touring;store_command;0
juin-20;Touring;store_stocks;0
juin-20;Touring;Labor Costs;0
juin-20;Touring;Actuals;0
juin-20;Touring;Sellers_Forecast;0
juin-20;Touring;Sales Forecast;0
juin-20;Touring;Forecast Arma;0
juin-20;Touring;Demand Forecast.;0
juin-20;Touring;Target;0
juin-20;Touring;Last Years Actuals;0
juin-20;Touring;Unit Price;0
juin-20;Touring;Unit Cost;0
juin-20;Touring;Revenue;0
juin-20;Touring;Cost of Sales;0
juin-20;Touring;Gross Margin;0
juin-20;Touring;Production Cost Mult;0
juin-20;Touring;Deviation;0
juin-20;Touring;Marginal Profit Mult Executed Sales;0
juin-20;Touring;Marginal Profits;0
juin-20;Touring;Sales;0
juin-20;Touring;Executed Sales;0
juin-20;Touring;Inventories;0
juin-20;Touring;Allocations;0
juin-20;Touring;Statistical Base Forecast;0
juin-20;Touring;Sales Adjustment;0
juin-20;Touring;Product Management Adjustment;0
juin-20;Touring;Achievement%_Actual;0
juin-20;Touring;Achievement%_Forecast;0
juin-20;Touring;Production;0
juin-20;Touring;Marginal Profits.;0
juin-20;Touring;Max Trust 95%;0
juin-20;Touring;Min Trust 95%;0
juin-20;Touring;Ecart type WML;0
juin-20;Off-Road;store_sales;0
juin-20;Off-Road;store_command;0
juin-20;Off-Road;store_stocks;0
juin-20;Off-Road;Labor Costs;0
juin-20;Off-Road;Actuals;0
juin-20;Off-Road;Sellers_Forecast;0
juin-20;Off-Road;Sales Forecast;0
juin-20;Off-Road;Forecast Arma;0
juin-20;Off-Road;Demand Forecast.;0
juin-20;Off-Road;Target;22500
juin-20;Off-Road;Last Years Actuals;0
juin-20;Off-Road;Unit Price;0
juin-20;Off-Road;Unit Cost;0
juin-20;Off-Road;Revenue;0
juin-20;Off-Road;Cost of Sales;0
juin-20;Off-Road;Gross Margin;0
juin-20;Off-Road;Production Cost Mult;0
juin-20;Off-Road;Deviation;0
juin-20;Off-Road;Marginal Profit Mult Executed Sales;0
juin-20;Off-Road;Marginal Profits;0
juin-20;Off-Road;Sales;0
juin-20;Off-Road;Executed Sales;23621
juin-20;Off-Road;Inventories;0
juin-20;Off-Road;Allocations;0
juin-20;Off-Road;Statistical Base Forecast;0
juin-20;Off-Road;Sales Adjustment;0
juin-20;Off-Road;Product Management Adjustment;0
juin-20;Off-Road;Achievement%_Actual;0
juin-20;Off-Road;Achievement%_Forecast;0
juin-20;Off-Road;Production;0
juin-20;Off-Road;Marginal Profits.;0
juin-20;Off-Road;Max Trust 95%;0
juin-20;Off-Road;Min Trust 95%;0
juin-20;Off-Road;Ecart type WML;0
juil-20;Street;store_sales;0
juil-20;Street;store_command;0
juil-20;Street;store_stocks;0
juil-20;Street;Labor Costs;0
juil-20;Street;Actuals;0
juil-20;Street;Sellers_Forecast;0
juil-20;Street;Sales Forecast;0
juil-20;Street;Forecast Arma;0
juil-20;Street;Demand Forecast.;0
juil-20;Street;Target;0
juil-20;Street;Last Years Actuals;0
juil-20;Street;Unit Price;0
juil-20;Street;Unit Cost;0
juil-20;Street;Revenue;0
juil-20;Street;Cost of Sales;0
juil-20;Street;Gross Margin;0
juil-20;Street;Production Cost Mult;0
juil-20;Street;Deviation;0
juil-20;Street;Marginal Profit Mult Executed Sales;0
juil-20;Street;Marginal Profits;0
juil-20;Street;Sales;0
juil-20;Street;Executed Sales;0
juil-20;Street;Inventories;0
juil-20;Street;Allocations;0
juil-20;Street;Statistical Base Forecast;0
juil-20;Street;Sales Adjustment;0
juil-20;Street;Product Management Adjustment;0
juil-20;Street;Achievement%_Actual;0
juil-20;Street;Achievement%_Forecast;0
juil-20;Street;Production;0
juil-20;Street;Marginal Profits.;0
juil-20;Street;Max Trust 95%;0
juil-20;Street;Min Trust 95%;0
juil-20;Street;Ecart type WML;0
juil-20;Cruiser;store_sales;0
juil-20;Cruiser;store_command;0
juil-20;Cruiser;store_stocks;0
juil-20;Cruiser;Labor Costs;0
juil-20;Cruiser;Actuals;0
juil-20;Cruiser;Sellers_Forecast;0
juil-20;Cruiser;Sales Forecast;0
juil-20;Cruiser;Forecast Arma;0
juil-20;Cruiser;Demand Forecast.;0
juil-20;Cruiser;Target;0
juil-20;Cruiser;Last Years Actuals;0
juil-20;Cruiser;Unit Price;0
juil-20;Cruiser;Unit Cost;0
juil-20;Cruiser;Revenue;0
juil-20;Cruiser;Cost of Sales;0
juil-20;Cruiser;Gross Margin;0
juil-20;Cruiser;Production Cost Mult;0
juil-20;Cruiser;Deviation;0
juil-20;Cruiser;Marginal Profit Mult Executed Sales;0
juil-20;Cruiser;Marginal Profits;0
juil-20;Cruiser;Sales;0
juil-20;Cruiser;Executed Sales;0
juil-20;Cruiser;Inventories;0
juil-20;Cruiser;Allocations;0
juil-20;Cruiser;Statistical Base Forecast;0
juil-20;Cruiser;Sales Adjustment;0
juil-20;Cruiser;Product Management Adjustment;0
juil-20;Cruiser;Achievement%_Actual;0
juil-20;Cruiser;Achievement%_Forecast;0
juil-20;Cruiser;Production;0
juil-20;Cruiser;Marginal Profits.;0
juil-20;Cruiser;Max Trust 95%;0
juil-20;Cruiser;Min Trust 95%;0
juil-20;Cruiser;Ecart type WML;0
juil-20;Touring;store_sales;0
juil-20;Touring;store_command;0
juil-20;Touring;store_stocks;0
juil-20;Touring;Labor Costs;0
juil-20;Touring;Actuals;0
juil-20;Touring;Sellers_Forecast;0
juil-20;Touring;Sales Forecast;0
juil-20;Touring;Forecast Arma;0
juil-20;Touring;Demand Forecast.;0
juil-20;Touring;Target;0
juil-20;Touring;Last Years Actuals;0
juil-20;Touring;Unit Price;0
juil-20;Touring;Unit Cost;0
juil-20;Touring;Revenue;0
juil-20;Touring;Cost of Sales;0
juil-20;Touring;Gross Margin;0
juil-20;Touring;Production Cost Mult;0
juil-20;Touring;Deviation;0
juil-20;Touring;Marginal Profit Mult Executed Sales;0
juil-20;Touring;Marginal Profits;0
juil-20;Touring;Sales;0
juil-20;Touring;Executed Sales;0
juil-20;Touring;Inventories;0
juil-20;Touring;Allocations;0
juil-20;Touring;Statistical Base Forecast;0
juil-20;Touring;Sales Adjustment;0
juil-20;Touring;Product Management Adjustment;0
juil-20;Touring;Achievement%_Actual;0
juil-20;Touring;Achievement%_Forecast;0
juil-20;Touring;Production;0
juil-20;Touring;Marginal Profits.;0
juil-20;Touring;Max Trust 95%;0
juil-20;Touring;Min Trust 95%;0
juil-20;Touring;Ecart type WML;0
juil-20;Off-Road;store_sales;0
juil-20;Off-Road;store_command;0
juil-20;Off-Road;store_stocks;0
juil-20;Off-Road;Labor Costs;0
juil-20;Off-Road;Actuals;0
juil-20;Off-Road;Sellers_Forecast;0
juil-20;Off-Road;Sales Forecast;0
juil-20;Off-Road;Forecast Arma;0
juil-20;Off-Road;Demand Forecast.;0
juil-20;Off-Road;Target;23000
juil-20;Off-Road;Last Years Actuals;0
juil-20;Off-Road;Unit Price;0
juil-20;Off-Road;Unit Cost;0
juil-20;Off-Road;Revenue;0
juil-20;Off-Road;Cost of Sales;0
juil-20;Off-Road;Gross Margin;0
juil-20;Off-Road;Production Cost Mult;0
juil-20;Off-Road;Deviation;0
juil-20;Off-Road;Marginal Profit Mult Executed Sales;0
juil-20;Off-Road;Marginal Profits;0
juil-20;Off-Road;Sales;0
juil-20;Off-Road;Executed Sales;0
juil-20;Off-Road;Inventories;0
juil-20;Off-Road;Allocations;0
juil-20;Off-Road;Statistical Base Forecast;0
juil-20;Off-Road;Sales Adjustment;0
juil-20;Off-Road;Product Management Adjustment;0
juil-20;Off-Road;Achievement%_Actual;0
juil-20;Off-Road;Achievement%_Forecast;0
juil-20;Off-Road;Production;0
juil-20;Off-Road;Marginal Profits.;0
juil-20;Off-Road;Max Trust 95%;0
juil-20;Off-Road;Min Trust 95%;0
juil-20;Off-Road;Ecart type WML;0
Aug 2020;Street;store_sales;0
Aug 2020;Street;store_command;0
Aug 2020;Street;store_stocks;0
Aug 2020;Street;Labor Costs;0
Aug 2020;Street;Actuals;0
Aug 2020;Street;Sellers_Forecast;0
Aug 2020;Street;Sales Forecast;0
Aug 2020;Street;Forecast Arma;0
Aug 2020;Street;Demand Forecast.;0
Aug 2020;Street;Target;0
Aug 2020;Street;Last Years Actuals;0
Aug 2020;Street;Unit Price;0
Aug 2020;Street;Unit Cost;0
Aug 2020;Street;Revenue;0
Aug 2020;Street;Cost of Sales;0
Aug 2020;Street;Gross Margin;0
Aug 2020;Street;Production Cost Mult;0
Aug 2020;Street;Deviation;0
Aug 2020;Street;Marginal Profit Mult Executed Sales;0
Aug 2020;Street;Marginal Profits;0
Aug 2020;Street;Sales;0
Aug 2020;Street;Executed Sales;0
Aug 2020;Street;Inventories;0
Aug 2020;Street;Allocations;0
Aug 2020;Street;Statistical Base Forecast;0
Aug 2020;Street;Sales Adjustment;0
Aug 2020;Street;Product Management Adjustment;0
Aug 2020;Street;Achievement%_Actual;0
Aug 2020;Street;Achievement%_Forecast;0
Aug 2020;Street;Production;0
Aug 2020;Street;Marginal Profits.;0
Aug 2020;Street;Max Trust 95%;0
Aug 2020;Street;Min Trust 95%;0
Aug 2020;Street;Ecart type WML;0
Aug 2020;Cruiser;store_sales;0
Aug 2020;Cruiser;store_command;0
Aug 2020;Cruiser;store_stocks;0
Aug 2020;Cruiser;Labor Costs;0
Aug 2020;Cruiser;Actuals;0
Aug 2020;Cruiser;Sellers_Forecast;0
Aug 2020;Cruiser;Sales Forecast;0
Aug 2020;Cruiser;Forecast Arma;0
Aug 2020;Cruiser;Demand Forecast.;0
Aug 2020;Cruiser;Target;0
Aug 2020;Cruiser;Last Years Actuals;0
Aug 2020;Cruiser;Unit Price;0
Aug 2020;Cruiser;Unit Cost;0
Aug 2020;Cruiser;Revenue;0
Aug 2020;Cruiser;Cost of Sales;0
Aug 2020;Cruiser;Gross Margin;0
Aug 2020;Cruiser;Production Cost Mult;0
Aug 2020;Cruiser;Deviation;0
Aug 2020;Cruiser;Marginal Profit Mult Executed Sales;0
Aug 2020;Cruiser;Marginal Profits;0
Aug 2020;Cruiser;Sales;0
Aug 2020;Cruiser;Executed Sales;0
Aug 2020;Cruiser;Inventories;0
Aug 2020;Cruiser;Allocations;0
Aug 2020;Cruiser;Statistical Base Forecast;0
Aug 2020;Cruiser;Sales Adjustment;0
Aug 2020;Cruiser;Product Management Adjustment;0
Aug 2020;Cruiser;Achievement%_Actual;0
Aug 2020;Cruiser;Achievement%_Forecast;0
Aug 2020;Cruiser;Production;0
Aug 2020;Cruiser;Marginal Profits.;0
Aug 2020;Cruiser;Max Trust 95%;0
Aug 2020;Cruiser;Min Trust 95%;0
Aug 2020;Cruiser;Ecart type WML;0
Aug 2020;Touring;store_sales;0
Aug 2020;Touring;store_command;0
Aug 2020;Touring;store_stocks;0
Aug 2020;Touring;Labor Costs;0
Aug 2020;Touring;Actuals;0
Aug 2020;Touring;Sellers_Forecast;0
Aug 2020;Touring;Sales Forecast;0
Aug 2020;Touring;Forecast Arma;0
Aug 2020;Touring;Demand Forecast.;0
Aug 2020;Touring;Target;0
Aug 2020;Touring;Last Years Actuals;0
Aug 2020;Touring;Unit Price;0
Aug 2020;Touring;Unit Cost;0
Aug 2020;Touring;Revenue;0
Aug 2020;Touring;Cost of Sales;0
Aug 2020;Touring;Gross Margin;0
Aug 2020;Touring;Production Cost Mult;0
Aug 2020;Touring;Deviation;0
Aug 2020;Touring;Marginal Profit Mult Executed Sales;0
Aug 2020;Touring;Marginal Profits;0
Aug 2020;Touring;Sales;0
Aug 2020;Touring;Executed Sales;0
Aug 2020;Touring;Inventories;0
Aug 2020;Touring;Allocations;0
Aug 2020;Touring;Statistical Base Forecast;0
Aug 2020;Touring;Sales Adjustment;0
Aug 2020;Touring;Product Management Adjustment;0
Aug 2020;Touring;Achievement%_Actual;0
Aug 2020;Touring;Achievement%_Forecast;0
Aug 2020;Touring;Production;0
Aug 2020;Touring;Marginal Profits.;0
Aug 2020;Touring;Max Trust 95%;0
Aug 2020;Touring;Min Trust 95%;0
Aug 2020;Touring;Ecart type WML;0
Aug 2020;Off-Road;store_sales;0
Aug 2020;Off-Road;store_command;0
Aug 2020;Off-Road;store_stocks;0
Aug 2020;Off-Road;Labor Costs;0
Aug 2020;Off-Road;Actuals;0
Aug 2020;Off-Road;Sellers_Forecast;0
Aug 2020;Off-Road;Sales Forecast;0
Aug 2020;Off-Road;Forecast Arma;0
Aug 2020;Off-Road;Demand Forecast.;0
Aug 2020;Off-Road;Target;22000
Aug 2020;Off-Road;Last Years Actuals;0
Aug 2020;Off-Road;Unit Price;0
Aug 2020;Off-Road;Unit Cost;0
Aug 2020;Off-Road;Revenue;0
Aug 2020;Off-Road;Cost of Sales;0
Aug 2020;Off-Road;Gross Margin;0
Aug 2020;Off-Road;Production Cost Mult;0
Aug 2020;Off-Road;Deviation;0
Aug 2020;Off-Road;Marginal Profit Mult Executed Sales;0
Aug 2020;Off-Road;Marginal Profits;0
Aug 2020;Off-Road;Sales;0
Aug 2020;Off-Road;Executed Sales;0
Aug 2020;Off-Road;Inventories;0
Aug 2020;Off-Road;Allocations;0
Aug 2020;Off-Road;Statistical Base Forecast;0
Aug 2020;Off-Road;Sales Adjustment;0
Aug 2020;Off-Road;Product Management Adjustment;0
Aug 2020;Off-Road;Achievement%_Actual;0
Aug 2020;Off-Road;Achievement%_Forecast;0
Aug 2020;Off-Road;Production;0
Aug 2020;Off-Road;Marginal Profits.;0
Aug 2020;Off-Road;Max Trust 95%;0
Aug 2020;Off-Road;Min Trust 95%;0
Aug 2020;Off-Road;Ecart type WML;0
sept-20;Street;store_sales;0
sept-20;Street;store_command;0
sept-20;Street;store_stocks;0
sept-20;Street;Labor Costs;0
sept-20;Street;Actuals;0
sept-20;Street;Sellers_Forecast;0
sept-20;Street;Sales Forecast;0
sept-20;Street;Forecast Arma;0
sept-20;Street;Demand Forecast.;0
sept-20;Street;Target;0
sept-20;Street;Last Years Actuals;0
sept-20;Street;Unit Price;0
sept-20;Street;Unit Cost;0
sept-20;Street;Revenue;0
sept-20;Street;Cost of Sales;0
sept-20;Street;Gross Margin;0
sept-20;Street;Production Cost Mult;0
sept-20;Street;Deviation;0
sept-20;Street;Marginal Profit Mult Executed Sales;0
sept-20;Street;Marginal Profits;0
sept-20;Street;Sales;0
sept-20;Street;Executed Sales;0
sept-20;Street;Inventories;0
sept-20;Street;Allocations;0
sept-20;Street;Statistical Base Forecast;0
sept-20;Street;Sales Adjustment;0
sept-20;Street;Product Management Adjustment;0
sept-20;Street;Achievement%_Actual;0
sept-20;Street;Achievement%_Forecast;0
sept-20;Street;Production;0
sept-20;Street;Marginal Profits.;0
sept-20;Street;Max Trust 95%;0
sept-20;Street;Min Trust 95%;0
sept-20;Street;Ecart type WML;0
sept-20;Cruiser;store_sales;0
sept-20;Cruiser;store_command;0
sept-20;Cruiser;store_stocks;0
sept-20;Cruiser;Labor Costs;0
sept-20;Cruiser;Actuals;0
sept-20;Cruiser;Sellers_Forecast;0
sept-20;Cruiser;Sales Forecast;0
sept-20;Cruiser;Forecast Arma;0
sept-20;Cruiser;Demand Forecast.;0
sept-20;Cruiser;Target;0
sept-20;Cruiser;Last Years Actuals;0
sept-20;Cruiser;Unit Price;0
sept-20;Cruiser;Unit Cost;0
sept-20;Cruiser;Revenue;0
sept-20;Cruiser;Cost of Sales;0
sept-20;Cruiser;Gross Margin;0
sept-20;Cruiser;Production Cost Mult;0
sept-20;Cruiser;Deviation;0
sept-20;Cruiser;Marginal Profit Mult Executed Sales;0
sept-20;Cruiser;Marginal Profits;0
sept-20;Cruiser;Sales;0
sept-20;Cruiser;Executed Sales;0
sept-20;Cruiser;Inventories;0
sept-20;Cruiser;Allocations;0
sept-20;Cruiser;Statistical Base Forecast;0
sept-20;Cruiser;Sales Adjustment;0
sept-20;Cruiser;Product Management Adjustment;0
sept-20;Cruiser;Achievement%_Actual;0
sept-20;Cruiser;Achievement%_Forecast;0
sept-20;Cruiser;Production;0
sept-20;Cruiser;Marginal Profits.;0
sept-20;Cruiser;Max Trust 95%;0
sept-20;Cruiser;Min Trust 95%;0
sept-20;Cruiser;Ecart type WML;0
sept-20;Touring;store_sales;0
sept-20;Touring;store_command;0
sept-20;Touring;store_stocks;0
sept-20;Touring;Labor Costs;0
sept-20;Touring;Actuals;0
sept-20;Touring;Sellers_Forecast;0
sept-20;Touring;Sales Forecast;0
sept-20;Touring;Forecast Arma;0
sept-20;Touring;Demand Forecast.;0
sept-20;Touring;Target;0
sept-20;Touring;Last Years Actuals;0
sept-20;Touring;Unit Price;0
sept-20;Touring;Unit Cost;0
sept-20;Touring;Revenue;0
sept-20;Touring;Cost of Sales;0
sept-20;Touring;Gross Margin;0
sept-20;Touring;Production Cost Mult;0
sept-20;Touring;Deviation;0
sept-20;Touring;Marginal Profit Mult Executed Sales;0
sept-20;Touring;Marginal Profits;0
sept-20;Touring;Sales;0
sept-20;Touring;Executed Sales;0
sept-20;Touring;Inventories;0
sept-20;Touring;Allocations;0
sept-20;Touring;Statistical Base Forecast;0
sept-20;Touring;Sales Adjustment;0
sept-20;Touring;Product Management Adjustment;0
sept-20;Touring;Achievement%_Actual;0
sept-20;Touring;Achievement%_Forecast;0
sept-20;Touring;Production;0
sept-20;Touring;Marginal Profits.;0
sept-20;Touring;Max Trust 95%;0
sept-20;Touring;Min Trust 95%;0
sept-20;Touring;Ecart type WML;0
sept-20;Off-Road;store_sales;0
sept-20;Off-Road;store_command;0
sept-20;Off-Road;store_stocks;0
sept-20;Off-Road;Labor Costs;0
sept-20;Off-Road;Actuals;0
sept-20;Off-Road;Sellers_Forecast;0
sept-20;Off-Road;Sales Forecast;0
sept-20;Off-Road;Forecast Arma;0
sept-20;Off-Road;Demand Forecast.;0
sept-20;Off-Road;Target;22500
sept-20;Off-Road;Last Years Actuals;0
sept-20;Off-Road;Unit Price;0
sept-20;Off-Road;Unit Cost;0
sept-20;Off-Road;Revenue;0
sept-20;Off-Road;Cost of Sales;0
sept-20;Off-Road;Gross Margin;0
sept-20;Off-Road;Production Cost Mult;0
sept-20;Off-Road;Deviation;0
sept-20;Off-Road;Marginal Profit Mult Executed Sales;0
sept-20;Off-Road;Marginal Profits;0
sept-20;Off-Road;Sales;0
sept-20;Off-Road;Executed Sales;0
sept-20;Off-Road;Inventories;0
sept-20;Off-Road;Allocations;0
sept-20;Off-Road;Statistical Base Forecast;0
sept-20;Off-Road;Sales Adjustment;0
sept-20;Off-Road;Product Management Adjustment;0
sept-20;Off-Road;Achievement%_Actual;0
sept-20;Off-Road;Achievement%_Forecast;0
sept-20;Off-Road;Production;0
sept-20;Off-Road;Marginal Profits.;0
sept-20;Off-Road;Max Trust 95%;0
sept-20;Off-Road;Min Trust 95%;0
sept-20;Off-Road;Ecart type WML;0
oct-20;Street;store_sales;0
oct-20;Street;store_command;0
oct-20;Street;store_stocks;0
oct-20;Street;Labor Costs;0
oct-20;Street;Actuals;0
oct-20;Street;Sellers_Forecast;0
oct-20;Street;Sales Forecast;0
oct-20;Street;Forecast Arma;0
oct-20;Street;Demand Forecast.;0
oct-20;Street;Target;0
oct-20;Street;Last Years Actuals;0
oct-20;Street;Unit Price;0
oct-20;Street;Unit Cost;0
oct-20;Street;Revenue;0
oct-20;Street;Cost of Sales;0
oct-20;Street;Gross Margin;0
oct-20;Street;Production Cost Mult;0
oct-20;Street;Deviation;0
oct-20;Street;Marginal Profit Mult Executed Sales;0
oct-20;Street;Marginal Profits;0
oct-20;Street;Sales;0
oct-20;Street;Executed Sales;0
oct-20;Street;Inventories;0
oct-20;Street;Allocations;0
oct-20;Street;Statistical Base Forecast;0
oct-20;Street;Sales Adjustment;0
oct-20;Street;Product Management Adjustment;0
oct-20;Street;Achievement%_Actual;0
oct-20;Street;Achievement%_Forecast;0
oct-20;Street;Production;0
oct-20;Street;Marginal Profits.;0
oct-20;Street;Max Trust 95%;0
oct-20;Street;Min Trust 95%;0
oct-20;Street;Ecart type WML;0
oct-20;Cruiser;store_sales;0
oct-20;Cruiser;store_command;0
oct-20;Cruiser;store_stocks;0
oct-20;Cruiser;Labor Costs;0
oct-20;Cruiser;Actuals;0
oct-20;Cruiser;Sellers_Forecast;0
oct-20;Cruiser;Sales Forecast;0
oct-20;Cruiser;Forecast Arma;0
oct-20;Cruiser;Demand Forecast.;0
oct-20;Cruiser;Target;0
oct-20;Cruiser;Last Years Actuals;0
oct-20;Cruiser;Unit Price;0
oct-20;Cruiser;Unit Cost;0
oct-20;Cruiser;Revenue;0
oct-20;Cruiser;Cost of Sales;0
oct-20;Cruiser;Gross Margin;0
oct-20;Cruiser;Production Cost Mult;0
oct-20;Cruiser;Deviation;0
oct-20;Cruiser;Marginal Profit Mult Executed Sales;0
oct-20;Cruiser;Marginal Profits;0
oct-20;Cruiser;Sales;0
oct-20;Cruiser;Executed Sales;0
oct-20;Cruiser;Inventories;0
oct-20;Cruiser;Allocations;0
oct-20;Cruiser;Statistical Base Forecast;0
oct-20;Cruiser;Sales Adjustment;0
oct-20;Cruiser;Product Management Adjustment;0
oct-20;Cruiser;Achievement%_Actual;0
oct-20;Cruiser;Achievement%_Forecast;0
oct-20;Cruiser;Production;0
oct-20;Cruiser;Marginal Profits.;0
oct-20;Cruiser;Max Trust 95%;0
oct-20;Cruiser;Min Trust 95%;0
oct-20;Cruiser;Ecart type WML;0
oct-20;Touring;store_sales;0
oct-20;Touring;store_command;0
oct-20;Touring;store_stocks;0
oct-20;Touring;Labor Costs;0
oct-20;Touring;Actuals;0
oct-20;Touring;Sellers_Forecast;0
